ID,Reviewer,Rating,Review Time,Review Content,Owner Response
161,Intentional Travelers,5,2022-11-09,"Jean Talon Market is always a favorite of ours to visit. The city is surrounded by farms which brings great local produce to farmers markets like Jean Talon and Lachine. Being next to Little Italy, this is a great area to add to your …",None
162,RACHID YASSINE,4,2023-06-07,A garden of beauty  selection of colors from the flowers to the fruits and  the vegetables to plants 🪴. …,None
163,Jasmin G.,5,2021-07-07,Cute place to get fruits and vegetables. Really liked the specialized cheese and bread shops. 6ft protocol was used and sanitizer was provided. My first time here and I found what I wanted. Looked clean and a good selection. Really enjoyed my first time there. Good prices and some rare items.,None
164,Robert Wilkes,5,2022-11-09,"We love the Jean Talon Market! Lots of stalls with fresh produce, pastries, breads, spices, cheeses and seafood. Everything you want in a market. It puts other markets to shame! Do yourself a favour and head to William J. Walter and grab a William Swiss on a bun. #BestSausage",None
165,Andres Marin,5,2023-05-08,"Amazing market, delicious food, great coffee.",None
166,Fiona Bratvold,5,2022-07-07,"Awesome market. Tons of fresh veggies & fruits. Lots of little eateries. Cheese stores, fresh flowers. Herbs, fish, oysters, etc. Picnic table seating. Just look around the smaller streets for parking. Busy on the weekends.",None
167,Robb Hodge,5,2023-01-08,"Beautiful market. Great vendors and good selection of produce, cheeses, and meats. Worth the trip just to wander through.",None
168,Rich Potter,5,2018-07-08,"So much fun and so much variety!
You can try to eat your way through this market, but leave yourself a few hours. We had a blast at the oyster bar and their amazing staff, a very flavourful …",None
169,Jin (イマジン),4,2019-07-08,Lots of fresh fruits an vegetables from local farmers. Many herbs and beautiful flowers as well. The food vendors also offered some great selection for both vegans and meat eaters alike. All very friendly.,None
170,Khushnaz K,5,2019-07-08,"Out of everything I've visited in Montreal, this has to be the best one, hands down. What a treat for the foodie - beautiful fresh vegetables, herbs, fruits and flowers, much of it from the farmers themselves and some from abroad as well. I …",None
171,Fraser Cam,4,2022-09-10,"Nice place... lots of vendors. veggies, protein, food. reasonably priced. dont forget to visit vendors on outside.",None
172,Eric Nittolo,5,2022-07-07,"Place was exactly what we had hoped it would be.   It was great, oysters on the half shell was incredible and the goat cheese and meats made a perfect dinner snack",None
173,Giwon Yun,5,2020-07-07,"We went on a Tuesday around noon and there were mostly booths selling fruits and vegetables which seem very fresh. Inside the market, there are some places where we could have something to fill our stomach 🤗 …",None
174,Ruhi,3,2023-01-08,"Small market thought it was gonna be bigger.. prices are not that low
The coffee places that they have is very small and crowded, we could not enjoy unfortunately.",None
175,parastu kadkhodaei,3,2022-12-09,"So interesting, it's one of the oldest market in Montreal. I could find a lot of different products such as fruits, vegetables, fishs and meats from different country. There are very famous and good bakery there too.",None
176,Señor Bigote,5,2020-07-07,"What a beautiful thing to have a permanent space for a market of this size. Lots of vendors, lots of beautiful produce, meats, cheeses etc etc. It’s a really great spot to hang out and spend some time. Have a nice breakfast and coffee, just walk around looking at the amazing selection, and get fresh stuff to make your lunch or dinner.",None
177,Paul Thibeault,5,2022-11-09,I love coming to the market for all sorts of reasons. Sometimes for flowers sometimes for cheese. Even eggs at the egg captains stand. But my favorite is just having a seat and watching people walk past while i have a coffee.,None
178,Marjorie P,5,2022-07-07,"I totally enjoy coming to the Jean Talon Market, it’s a great place to get all local farmers supplies. Eat delicious food and taste amazing fruits and vegetables and berries, much much more😊nice people! …",None
179,Yan Q,3,2022-09-10,It took only 10 minutes to walk through this market. The fruits displayed very well.,None
180,Caroline,5,2022-08-11,"model fruits, these fruits look better than you. you will never see prettier and more perfect looking fruits.",None
181,Zachery Rizik,5,2022-07-07,"Large indoor/outdoor market with plenty of options. Mostly fresh fruits and vegetables when we visited, but there were also some niche food options.",None
182,Tom Daff,5,2022-11-09,"There was a great variety of quality produce. Lots of local, in season stuff to choose from. Spacious and nice atmosphere. Be sure to visit on a day when most of the vendors are there!",None
183,David Son,5,2022-11-09,Always stop here for oysters and fresh fruit when I'm visiting Montreal. Lots of wonderful options with a very nice atmosphere.,None
184,Quinn Paterson,5,2023-06-07,Lots of good deals to be found. Great for fresh produce as well as a wide variety of other things. Lovely to check out on a Sunday morning,None
185,Alejandra Gomez,5,2022-11-09,"Fresh vegetables, you have to walk here and smell the delicious fresh apples, close to bixi station and metro, so many options",None
186,S M,4,2020-07-07,Walking through Jean Talon market is always an enjoyable experience with all its vibrant colors. Support your local farmers and buy your fresh vegetables and fruits here. There are also great little restos for a quick bite!,None
187,Irene S. Levine,4,2019-07-08,Lovely covered market mostly visited by locals. Carries some souvenir-type products to take home including maple syrup and ice wine. Many food stands for snacks and drinks as well.,None
188,Vincent Mok,5,2022-07-07,Great to come back after a long time. Covid has eliminated all the free samples of the past but I still thoroughly enjoyed my visit and look forward to coming back,None
189,Zenia Menezes,4,2022-11-09,"Visited the market on Thanksgiving, almost all the vendors were there and the produce was fresh. We had oysters at Mother shuckers and they were fresh and perfect.",None
190,Adir Morgan,3,2022-11-09,"We came expecting to find a large food market, but it was mainly fruit & vegetables and very few food options.. However there were some nice pie shops and a great sausage",None
191,David Larouche,5,2023-02-07,Place has a diversity of commerces and with great choice of produce. Wish we had a few more places to sit and hang. Some of the outter markets (in the buildings) doesn't have the attention they deserve because there isn't any access from the inside market. Also wished the market has more strict policies to reduce plastic packaging.,None
192,Mitch Reiss,5,2022-10-10,One of the best outdoor markets I have been to across the globe. So much color and selection and the staff are nice,None
193,DANNY KidSuper LIN,5,2019-07-08,This market is much bigger than the Atwater market and definitely feels much more festive with both locals and tourists perusing through all the vegetables and fruits. Quite a few nice cafes on the side too. We enjoyed our time here much more than the Atwater.,None
194,Noris Elazab,5,2023-05-08,"Love this Market, people are so nice! And def the best fruits in the city! My go to is Leopoldo fruits! Best quality and true bang for your buck . Highly recommend",None
195,Kelly Marin,5,2023-06-07,Such a great market. So many vendors. Lots of fresh produce and all a great price. Such a fun place for tourists and locals alike.,None
196,Trena Kraft,5,2022-10-10,"Great market full of local produce in the main center with stores surrounding it that consists of restaurants, butcher's, and cheese shops.",None
197,J Andrade,5,2018-07-08,"It's a great place to go, basically you can find there, fruits, vegetable, meat, fish and and delicacies from different parts of the word and for sure the locals too. Prices are great and most of products you can have a sample. If you came …",None
198,Alison Morton,5,2023-01-08,"I love this place! It's so authentic. The produce in season is outstanding! I prefer to visit on a week day. Is it just me or do prices actually go up on Saturday? Surrounding shops offer excellent breads, black forest ham, etc. Colorful and lively.",None
