ID,Reviewer,Rating,Review Time,Review Content,Owner Response
166,Miguel Eomer Morales López,5,2023-06-23,"It is an amazing installation with perfect location in everything, the  bathrooms and the stores are really well located.",None
167,Larry Taylor,3,2020-07-07,"This was my first time at the Bell Centre. It's not as modern and spacious as some other NHL arenas.
Pricing for food and drink was the same as other arenas.
It's always fun to see 2 original NHL teams compete. MTL vs. TO.",None
168,Ron Skrovanek,5,2023-02-07,"Seeing a Habs game here against Toronto is quite an experience. Only thing is, between periods stay in your seat, too many people and can't get anywhere. They put on a good show.",None
169,Plaid Bowties,4,2022-09-10,"Sound was a little glitchy, and the cameraman seemed a little unsure at what part of the show to put on the projector but the lights and the band were awesome. …",None
170,Cheryl Riccioli,5,2019-07-08,"Great tour of Centre! Interesting factsand history of the organization,as well as the Centre. From the ice, to the dressing room, the special alumni lounge, up top on the walk where media,and players watch, and the conference room.It was a great tour! Especially of course if you love hockey!",None
171,Ruth Fe,5,2023-05-08,Depeche Mode - 12nov2023 - Fantastic!!!,None
172,nikkikickshard,4,2018-07-08,I go and watch hockey games and shows here and the staff are always very helpful and polite. My only complaint is that it is so hard at night to get out but I guess that has more to say about the design then the place. Washrooms are dark and not always clean.,None
173,good job bob,5,2019-07-08,"Seen my first hockey game hear
it was fantastic of course Montréal Canadiens win The game:)
If you’re ever in Montreal you should go The hockey even if you’re not a fan. …",None
174,Andi A,1,2022-08-11,Horrible acoustics! Bell Center is not for this kind of shows for sure. Disappointed I couldn't enjoy Roger Waters as I expected.,None
175,Alexandre (WingZeroX),3,2020-07-07,"What else is there to say about this place. It a shire for hockey fan. Best atmosphere to watch a game of hockey.
The staff here are very friendly and helpful and all that I talked to spoke …",None
176,Pierre Bourbonnais,5,2023-04-08,Great atmosphere to go see the Montréal Canadiens.,None
177,Laura W,5,2023-02-07,"The Canadiens won after 7 straight losses.  Loved the Bell Centre. Well-organized.   But great people there to serve and direct you.  Only downside is the pushing of all the gambling ""opportunity"".",None
178,Jack Kaz (HyeProfile),5,2023-05-08,"Nothing beats watching a good Habs game at the Bell Center, especially when you have Club Desjardins seats with all you can eat food and soft drinks included. But don't hold your breathe and expect the Canadiens to win these days. Access is …",None
179,Jeremy,5,2022-07-07,Been going to the Red vs White scrimmage last few years. The latest one I went to (2021) was really fun and well organized. The free food was nice and the locations of the stores on each floor was convenient. …,None
180,Ads,5,2022-07-07,"GO HABS GO!!!
The home of hockey, a dope atmosphere and great place to watch the Canadiens play some good quality, no nonsense hockey.",None
181,Charles Soifer,5,2023-05-08,"Clean arena, good signage. Helpful staff. Comfortable seating. A world better then Ottawa's arena",None
182,Geoffrey Shenk,5,2017-07-08,"Great experience watching my first Montreal game. A good win over Toronto 3-2. Nice facilities, food and passionate fans for sure!",None
183,Melodie Belanger,4,2023-01-08,"Went to see the Cirque du Soleil…. Took a while to get in due to the HIGH SECURITY at the door, they had to verify everyone bags, purses, backpack, winter jackets etc! …",None
184,PIRATA MTL,1,2023-04-08,"The security staff at the door power trips and reaches into a mother's backpack, without permission, taking out a bottle of water from a mother who is nursing an infant. Then continues on his power trip, being obnoxious in his way of speaking to the woman. When the staff manager is confronted he says he did his job right.",None
185,MR Nomula,5,2023-04-08,Visited before Covid for Canadians and New York hockey match.. good experience,None
186,Jason Aspin,4,2023-04-08,Good place for a hockey game. Some concerts sound better than others. Beer and snacks are a little pricey.,None
187,Karim Latouche,5,2023-06-07,Great venue. Sound was not so bad for a place designed for sport event and security was very professional and caring.,None
188,Douglas Patten,5,2018-07-08,The Canadiens love hockey and this place erupts with passion. The arena is old and outdated compared to other rinks but that's not what you are there for. The arena has one of the greatest opening acts in hockey with lasers and music. This …,None
189,Tracey Phillip,3,2023-04-08,"Too many stairs to navigate once event is over. Patrons are tired, possibly a little tipsy and they force you to exit by the stairs. More signage for direction would be nice.",None
190,Kreztorv Fugaban,5,2019-07-08,"It was first time at Bell Centre and to watch Habs. It was really fun and the crowd is really energetic. The Habs won over Florida with a score of 6-1. The La Cage was also amazing and crowded. Even though as at the level 300, you can feel the game intense",None
191,Tom Wasson,3,2018-07-08,"This is a great arena and home to the Montreal Canadiens.   Unfortunately there are not enough bathrooms, which leads to long lines during intermissions.  The 50/50 goes up quite high …",None
192,JF Beaulieu,5,2022-10-10,What can I say! 21 thousand people capacity. An amazing venue.,None
193,Steve Hooker,5,2022-10-10,"Ice hockey pre season game.
Montreal v Toronto.
Great atmosphere, love watching sport, learnt some rlues of the game.
Great night out",None
194,Denis Prescornic,5,2023-02-07,"Easy acces to hockey arena. Nice experience (maybe too loud), but overall it was good. My first match at Centre Bell. Montreal Canadiens vs Ottawa Senators, January 31st, 2023.",None
195,Bernd Mösslacher,5,2020-07-07,For every ice hockey enthusiast it is worth while visiting the Bell Centre. Very impressive to see the stadium from the top (press seating) or to be that close to 25 Stanley Cup trophies. This is definitely one of the homes of this sport! …,None
196,Patricia Mcdermott,4,2023-03-09,"Nice expérience with the grande kids
But got charged to much for the toys bought three charged for four. With no bill so be care full if they do that with  everyone they are making good money.",None
197,Gilles Dufour,5,2023-01-08,"The acces is better with the métro, dont take your car it cost a fortune and you will be stock forever after the game, inside it's like every other arena i went, everything is well place to maximise profit but not to maximise mouvement",None
198,Rick White,5,2023-04-08,"Awesome NYR win over the Habs, nice arena",None
199,Ya Ya,5,2022-12-09,"Great, modern, historic building and sports/entertainment venue. It doesn’t look as big as it is from the outside. Once inside, you can truly see ( especially from the upper seats) the sheer magnitude and crazy steepness of the rows below. Best arena in the NHL hands down.",None
200,Dima R,1,2023-01-08,Went there several times to see live shows. Waaaayyy to loud and distorted sound!!! Have to bring ear protection. Not good if you want to enjoy the music. I guess it's fine for other venues. But not live music concerts.,None
201,John - Adventures with Peps,4,2023-06-07,It's a stadium venue. Not much more you can say than that. It was nice enough but I have visited nicer ones.,None
202,Black Rose,5,2023-03-09,"Was there in February for WWE Smackdown and Elimination Chamber. Two nights in a row. For the events itself, the place had a lot of merch to sell and a large variety of stands for food and drinks. …",None
203,Mohsen Ahmad,5,2023-03-09,I always have a great time at the Bell Centre. Every seat I’ve had has been a good one. Right in the heart of downtown. Well thought out for the fans.,None
204,Christian Neveu,3,2023-05-08,"Amazing experience, but the seats need to be updated.  Very uncomfortable seating and should have more access to the parking, especially for the number of people who park down in their parking",None
205,George M,5,2019-07-08,Awesome venue in the heart of Montreal.  Was there recently attending the Andrea Bocelli concert - the seats are comfortable and you can get a good view from practically anywhere in the arena.,None
206,Necmi Erdogmus,5,2020-07-07,"a huge hockey rink.  cloakroom 5 dollars.  You can watch the match with pleasure.  There are also delicacies that will add pleasure to watching.  beer chalets, pizzas etc",None
