ID,Reviewer,Rating,Review Time,Review Content,Owner Response
328,Olivier Larouche,5,2021-07-06,Très bon service.,Merci pour votre évaluation Olivier ! Nous sommes ravis de savoir que vous avez eu une bonne expérience dans notre magasin.
329,Vg G,4,2018-07-07,No review text provided.,None
330,Josiano Marques,5,2018-07-07,the store is beautiful,None
331,Dominic Benoit,5,2018-07-07,L'expert,None
332,Daniel Robert,5,2020-07-06,Exellent,Merci pour votre évaluation Daniel !
333,Carl Michel Dorcin,4,2019-07-07,Les gars sont des professionnels.,Merci pour votre message ! Nous sommes fiers de pouvoir compter sur une équipe formidable !
334,Pierre Thibault,5,2019-07-07,Belle équipe!,None
335,Antoine Schinck,5,2018-07-07,Bon service!,None
336,Pierre Decarie,5,2021-07-06,......rien de mieux,Merci pour ce superbe avis !
337,norbert patoine,5,2020-07-06,Excellent,Merci pour votre commentaire ! Nous apprécions beaucoup le temps que vous avez pris pour nous écrire une évaluation
338,Raynald Caron,5,2018-07-07,Pour les malades de musique...,None
339,Nicole Charbonneau,5,2021-07-06,Service exceptionnel,Merci pour votre commentaire Nicole! C'Est très apprécié
340,Zacharie Fournier-Robert,5,2017-07-07,Service agréable,None
341,Benoit Giroux,5,2021-07-06,Exceptionnel,Merci énormément! Nous travaillons fort pour offrir un service de qualité
342,Pierre Langlais,3,2018-07-07,No review text provided.,None
343,Jessy Arsenault,5,2021-07-06,No review text provided.,None
344,matias rto,5,2022-08-10,No review text provided.,None
345,Arnaud ROYER,5,2020-07-06,No review text provided.,Merci pour cette évaluation ! Nous apprécions beaucoup votre support !
346,lena et guy Marjollet,5,2022-07-06,No review text provided.,None
347,Carl Roloff,5,2019-07-07,No review text provided.,None
348,Armin Bazzazan,5,2021-07-06,No review text provided.,None
349,Vincent Sexton,5,2019-07-07,No review text provided.,Merci beaucoup pour cette évaluation de notre magasin !
350,Michel Lefebvre,5,2021-07-06,No review text provided.,None
351,David Mauger,5,2021-07-06,No review text provided.,Merci beaucoup de nous avoir évalué !
352,Twigg Michel,5,2023-01-07,No review text provided.,None
353,Edwin O V,4,2019-07-07,No review text provided.,"Merci pour votre évaluation Edwin ! Chez Twigg Musique nous essayons toujours d'offrir un service 5 étoiles à nos clients, laissez nous savoir comment nous pouvons nous améliorer !"
354,Guy Laflamme,5,2020-07-06,No review text provided.,Merci pour votre évaluation !
355,Brian Kopal,3,2017-07-07,No review text provided.,None
356,Emil Ivanov,4,2019-07-07,No review text provided.,None
357,Jean-Francois Renaud,4,2018-07-07,No review text provided.,None
358,jenny liu,5,2021-07-06,No review text provided.,None
359,Michael Perreault,5,2023-04-07,No review text provided.,None
360,Blanche Mitsou,5,2018-07-07,No review text provided.,None
361,Gilles Hamel,4,2018-07-07,No review text provided.,None
362,Angélique Girard,5,2021-07-06,No review text provided.,"Merci pour votre évaluation, Angélique !"
363,Ninon Romanet,5,2022-07-06,No review text provided.,None
364,Louanne Peron,5,2022-07-06,No review text provided.,None
365,Sylviane Trofimoff,5,2023-02-06,No review text provided.,None
366,Ian Rogers,5,2021-07-06,No review text provided.,None
367,Joe St-Georges,3,2019-07-07,No review text provided.,"Bonsoir, nous essayons toujours d’offrir un service 5 étoiles à notre clientèle et pour nous, une note de 3 sur 5 n’est pas suffisante... je vous invite à communiquer directement avec moi pour voir comment nous pouvons nous améliorer à vos yeux. Pascal Twigg Cell. 514-386-3257"
368,D Barakatt,5,2018-07-07,No review text provided.,None
369,Liliana Patino,5,2022-07-06,No review text provided.,None
370,Valentino Vincent,5,2020-07-06,No review text provided.,"Merci beaucoup pour votre avis Valentino ! Nous apprécions votre support. Thank you for your great evaluation, we appreciate it a lot !"
371,robert lavallée,5,2022-12-08,No review text provided.,None
372,Soco Salado Ajuria,4,2020-07-06,No review text provided.,"Merci pour votre évaluation ! Chez Twigg Musique nous espérons offrir un service 5 étoiles à tous nos clients. Écrivez-nous au info@twiggmusique.com pour nous dire pourquoi nous avons eu seulement 4 étoiles, nous aimerions énormément votre avis !"
373,Jean-Philippe Daméus,5,2020-07-06,No review text provided.,Merci pour votre évaluation Jean-Philippe !
374,Shawhin Niktash,5,2019-07-07,No review text provided.,None
375,Antoine DEDIANOUS,1,2020-07-06,No review text provided.,"Bonjour, je suis étonné de votre mauvaise expérience chez nous... Nous travaillons toujours à donner la meilleure expérience client possible mais semble-t-il nous avons échoué avec vous. Si vous avez 2 minutes, j'aimerais que vous m'appeliez personnellement pour savoir ce qui n'a pas été avec votre expérience. Pascal Twigg cell 514-386-3257"
376,Hendrix Gagnon,5,2018-07-07,No review text provided.,None
377,Jacob Do,5,2018-07-07,No review text provided.,None
378,Mathieu Langlois,5,2021-07-06,No review text provided.,None
379,Jair TF,5,2017-07-07,No review text provided.,None
380,Jason Jarnet,3,2018-07-07,No review text provided.,None
381,Mel. U,5,2020-07-06,No review text provided.,Merci pour votre évaluation !
382,Alexandre Godard,5,2021-07-06,No review text provided.,Merci pour cette superbe note !
383,Tony Lu,4,2022-07-06,No review text provided.,None
384,Lise Marchand,5,2023-05-07,No review text provided.,None
385,Brandon Figueroa,5,2022-07-06,No review text provided.,None
386,Ness C,5,2023-02-06,No review text provided.,None
387,Chantal Girard,5,2018-07-07,No review text provided.,None
388,Marielle L'Allier,5,2020-07-06,No review text provided.,None
389,Josiane Beaulieu,5,2020-07-06,No review text provided.,Merci pour votre évaluation Josiane ! Nous apprécions le temps que vous avez pris pour faire rayonner notre entreprise.
390,Charland Michel,4,2021-07-06,No review text provided.,Merci de nous avoir évalué Michel ! Chez Twigg Musique nous essayons d'offrir un service 5 étoiles à tous nos clients. N'hésitez pas à nous dire comment nous pouvons nous améliorer en nous écrivant au info@twiggmusique.com
391,Justin Bax,5,2022-07-06,No review text provided.,None
392,Stephanie L-G,5,2020-07-06,No review text provided.,Merci pour votre évaluation ! Nous apprécions énormément le temps que vous avez pris pour noter notre entreprise.
393,François Lane,5,2017-07-07,No review text provided.,None
394,Eric St-Louis,5,2021-07-06,No review text provided.,Merci pour votre évaluation Eric ! C'est très apprécié
395,Océane T.F.,5,2021-07-06,No review text provided.,None
396,Hilda Aboitez,5,2019-07-07,No review text provided.,None
397,Laura Ek,5,2017-07-07,No review text provided.,None
398,Josée Labelle,5,2019-07-07,No review text provided.,Merci pour votre évaluation !
399,Gabrielle Boutin,5,2019-07-07,No review text provided.,Merci pour votre évaluation 5 étoiles Gabrielle ! Nous apprécions votre support
400,Francois Couturier,4,2017-07-07,No review text provided.,None
401,William Lussier 02,5,2019-07-07,No review text provided.,None
402,Jérémie Brodeur,5,2019-07-07,No review text provided.,Merci pour votre excellente évaluation !
403,Stephanie Caballero Sánchez,4,2022-08-10,No review text provided.,None
404,Hunter Scott,5,2021-07-06,No review text provided.,"Merci pour votre évaluation, Hunter !"
405,DENIS FILIATREAULT,5,2023-04-07,No review text provided.,None
406,Meaghan Luttrell,5,2016-07-07,No review text provided.,None
407,Sylvie Bisson,3,2019-07-07,No review text provided.,None
408,Manolo Galvez,5,2022-07-06,No review text provided.,None
409,Chun-Bin Cheng,5,2020-07-06,No review text provided.,Thanks for your great review. We truly appreciate the support !
410,lucio bueno morgado,4,2020-07-06,No review text provided.,None
411,Félix,5,2017-07-07,No review text provided.,None
412,Katherine Bujold,5,2019-07-07,No review text provided.,None
413,Shirley D,5,2021-07-06,No review text provided.,Merci pour votre évaluation!
414,Jasmine Paradis,5,2018-07-07,No review text provided.,None
415,Nicolas Desjardins,5,2022-07-06,No review text provided.,None
416,Perrin Bataille,5,2022-10-09,No review text provided.,None
417,Michel Zenchiku Dubeau,5,2021-07-06,No review text provided.,Merci pour cette superbe évaluation !
418,Jean Desrochers,5,2023-01-07,No review text provided.,None
419,Daniel Fagoniel,4,2020-07-06,No review text provided.,None
420,Mathieu Gaulin,5,2021-07-06,No review text provided.,Merci pour votre évaluation Mathieu 🙂
421,Declan Scott,5,2019-07-07,No review text provided.,None
422,Bruno Laurence Joyal,5,2022-09-09,No review text provided.,None
423,Léa Grigne,5,2019-07-07,No review text provided.,None
424,Patrick Morin,5,2019-07-07,No review text provided.,None
425,Marie Bommensath,5,2020-07-06,No review text provided.,Merci beaucoup pour cette évaluation 5 étoiles !
426,Mike Vinny Roma,5,2019-07-07,No review text provided.,None
427,Martine B,4,2019-07-07,No review text provided.,None
428,Raymond Lessard,5,2023-06-06,No review text provided.,None
429,Alex Dumais,5,2016-07-07,No review text provided.,None
430,Cynthia Boudreau,5,2020-07-06,No review text provided.,Merci pour votre évaluation 5 étoiles !
431,Marcel Farrés Franch,5,2020-07-06,No review text provided.,Merci pour votre évaluation ! C'est très apprécié
432,Karine Goyer,5,2019-07-07,No review text provided.,None
433,Pierre-Olivier Duceppe,5,2017-07-07,No review text provided.,None
434,Regis Desrosiers,5,2022-07-06,No review text provided.,None
435,Nicolás Ordóñez Ruiz,5,2020-07-06,No review text provided.,Merci d'avoir pris le temps de nous mettre un avis ! Nous apprécions grandement.
436,Romain André Raphaël Antaya,5,2019-07-07,No review text provided.,None
437,Amélie Campeau,5,2020-07-06,No review text provided.,Merci beaucoup pour cette évaluation ! Nous apprécions votre support.
438,Nicolas Lescureux,5,2018-07-07,No review text provided.,None
439,xavier twigg,5,2019-07-07,No review text provided.,None
440,Sabine Visentin,5,2019-07-07,No review text provided.,Merci pour votre évaluation !
441,Veronica G,5,2020-07-06,No review text provided.,Merci beaucoup pour votre support et cette superbe évaluation !
442,zakhia oueis,5,2019-07-07,No review text provided.,None
443,Jérémie Desaulniers,5,2016-07-07,No review text provided.,None
444,Aldo F,4,2019-07-07,No review text provided.,None
445,Stephen Vannevel,5,2020-07-06,No review text provided.,Merci pour votre évaluation Stephen ! Nous apprécions énormément le temps que vous avez pris pour aider à faire rayonner notre entreprise !
446,Eve Laperriere,5,2019-07-07,No review text provided.,None
447,Bob McDougall,5,2020-07-06,No review text provided.,Merci énormément pour cette évaluation 5 étoiles !
448,Paulo Silva,5,2022-12-08,No review text provided.,None
449,Kat Bosina,5,2020-07-06,No review text provided.,Merci pour votre évaluation 5 étoiles !
450,Gavin Goodwin,5,2018-07-07,No review text provided.,None
451,Samuel Camiré,4,2019-07-07,Bon service !,None
452,Serge Rondeau,5,2020-07-06,No review text provided.,Merci pour votre évaluation ! Nous apprécions beaucoup votre support.
453,Sebastien Pech,5,2019-07-07,No review text provided.,None
454,Laurence CV,5,2019-07-07,No review text provided.,None
455,Rafael Barboza,5,2023-04-07,No review text provided.,None
456,Emil Cotrigasanu,5,2018-07-07,No review text provided.,None
457,Sacha-Pierre Pignot,5,2018-07-07,No review text provided.,None
458,Simon Benoit,5,2019-07-07,No review text provided.,None
459,Djihed Hammada,4,2018-07-07,No review text provided.,None
460,Lori anne,5,2018-07-07,No review text provided.,None
461,Kenny W. Ashton,5,2019-07-07,No review text provided.,None
462,Janessa Culliford,5,2022-10-09,No review text provided.,None
463,Eric Guertin,5,2022-07-06,No review text provided.,None
464,Chris Ubhi,5,2020-07-06,No review text provided.,Merci pour votre évaluation Chris ! C'est très apprécié !
465,Ambroise Lavorel,5,2018-07-07,No review text provided.,None
466,Gyslain Dufour,5,2019-07-07,No review text provided.,None
467,Melanie Leclerc,5,2018-07-07,No review text provided.,None
468,Weilin Han,5,2022-12-08,No review text provided.,None
469,Anthony Dubeau,5,2019-07-07,No review text provided.,None
470,Nehemias Melendez,5,2019-07-07,No review text provided.,Merci pour votre évaluation !
471,Zachary Robert,5,2021-07-06,No review text provided.,Merci pour cette évaluation Zachary !
472,milan jagodic,4,2019-07-07,No review text provided.,None
473,Math Chénier,5,2020-07-06,No review text provided.,None
474,Basile Paradis,5,2022-07-06,No review text provided.,None
475,Felix Cartier,5,2020-07-06,No review text provided.,Merci beaucoup pour cette évaluation !
476,Kenneth Valdez,5,2020-07-06,No review text provided.,Merci pour votre excellente évaluation !
477,Florence Beauquier- Léger,5,2021-07-06,No review text provided.,None
478,Louis-Philippe Marsolais,5,2019-07-07,No review text provided.,Merci pour votre support et votre évaluation ! Nous apprécions d'avoir l'appui de musiciens professionnels et respectés du milieu musical au Québec !
479,Nicolas Henin,5,2018-07-07,No review text provided.,None
480,aria ameri,5,2020-07-06,No review text provided.,Merci pour votre évaluation Aria !
481,Benjamin Bélanger,5,2020-07-06,No review text provided.,Merci pour votre évaluation ! Nous apprécions votre support
482,Jaurence Redombo,5,2020-07-06,No review text provided.,Merci pour votre évaluation Jaurence !
483,Marc-Andre Gagnon,5,2021-07-06,No review text provided.,"Merci pour votre évaluation, Marc-André !"
484,Kgothatso Matlala,5,2022-08-10,No review text provided.,None
485,Pierre-Olivier Talbot,5,2021-07-06,No review text provided.,Merci de nous avoir évalué !
486,Seeun Kim,5,2020-07-06,No review text provided.,Merci pour cette évaluation !
487,Marc Regan,5,2018-07-07,No review text provided.,None
488,pascal bougier,4,2019-07-07,No review text provided.,"Merci pour votre évaluation Pascal ! Nous essayons toujours de donner un service 5 étoiles à nos clients, laissez nous savoir comment nous pouvons nous améliorer !"
489,Patrick Galamé,5,2022-11-08,No review text provided.,None
490,rami nana,5,2022-07-06,No review text provided.,None
491,Jesus San Juan,5,2020-07-06,No review text provided.,None
492,Oksana K,5,2022-07-06,No review text provided.,None
493,Manuela P,5,2020-07-06,No review text provided.,Merci pour votre évaluation 5 étoiles !
494,Loïc Lapatrie,5,2019-07-07,No review text provided.,Merci pour votre évaluation 5 étoiles !
495,David W,5,2022-07-06,No review text provided.,None
496,Cadenzo,1,2019-07-07,No review text provided.,Chez Twigg Musique nous essayons toujours de donner un service 5 étoiles à nos clients ! Laissez nous savoir comment nous pouvons nous améliorer en nous écrivant à info@twiggmusique.com ou sur notre page facebook !
497,M Lafontaine,3,2019-07-07,No review text provided.,"Nous essayons toujours d'offrir la meilleure expérience client possible mais je présume que nous n'avons pas tout à fait répondu à vos attentes... Voici mon cellulaire 514-386-3257 si vous voulez me parler de votre expérience, pour que nous puissions nous améliorer à vos yeux.  Pascal Twigg"
498,J F et Denise,5,2023-04-07,No review text provided.,None
499,Caroline Laroche,5,2018-07-07,No review text provided.,None
500,Danièle Busonera,5,2019-07-07,No review text provided.,None
501,Nicholas D.,4,2018-07-07,No review text provided.,None
502,Nicolas Veber,5,2021-07-06,No review text provided.,"Merci pour votre super review, Nicolas !"
503,Sébastien Grand'Maison,5,2017-07-07,No review text provided.,None
504,Tomasz Nowacki,5,2019-07-07,No review text provided.,Merci pour votre excellente évaluation !
505,Élie Lacroix,5,2020-07-06,No review text provided.,Merci pour votre évaluation Élie !
506,Richard Rioux,5,2021-07-06,No review text provided.,Merci pour votre évaluation Richard!
507,Stephane Gariepy,5,2021-07-06,No review text provided.,"Merci pour votre évaluation, Stéphane !"
508,Michael Sommerville,5,2022-07-06,No review text provided.,None
509,Mina Naguib,5,2022-07-06,No review text provided.,None
510,Ludovic Lavallade,5,2017-07-07,No review text provided.,None
511,Michaela C.,5,2022-11-08,No review text provided.,None
512,Line Lachance,4,2019-07-07,No review text provided.,None
513,Ross Thuot,5,2019-07-07,No review text provided.,Merci pour votre évaluation !
514,Robert Harinen,5,2023-02-06,No review text provided.,None
515,Stephane Quimper,5,2022-08-10,No review text provided.,None
516,mohamed kaoubaa,5,2019-07-07,No review text provided.,None
517,Frank Gaudreau,4,2023-06-06,No review text provided.,None
518,Michel Gauthier,4,2019-07-07,No review text provided.,None
519,Louis Chatillon,5,2017-07-07,No review text provided.,None
520,Loïc Legault,5,2020-07-06,No review text provided.,"Merci pour cette évaluation, Loïc !"
521,Alexandre Quessy,5,2019-07-07,No review text provided.,None
522,Alexandre Simard,4,2023-06-06,No review text provided.,None
523,Alice Musasangohe,5,2019-07-07,No review text provided.,None
524,Jean Gosselin,5,2023-04-07,No review text provided.,None
525,Maria Mermolia,5,2020-07-06,No review text provided.,Merci pour votre évaluation ! Thank you for your evaluation !
526,Karine Sirois,5,2019-07-07,No review text provided.,Merci pour cette excellente évaluation !
527,valmontos,5,2021-07-06,No review text provided.,None
528,Sudipto Ghosh,5,2019-07-07,No review text provided.,None
529,Harry C.,5,2023-04-07,No review text provided.,None
530,Paula Martinez Palacio,5,2020-07-06,No review text provided.,Merci pour votre évaluation Paula !
531,Éric Bond,5,2019-07-07,No review text provided.,None
532,Camille Gilbert,4,2018-07-07,No review text provided.,None
533,Simon Julien,5,2020-07-06,No review text provided.,Merci d'avoir pris le temps de nous écrire une évaluation !
534,Jonathan Paradis Lapointe,5,2018-07-07,No review text provided.,None
535,Sarah W,5,2022-07-06,No review text provided.,None
536,Jean-Sebastien Dussault,4,2019-07-07,No review text provided.,None
537,Louis-Philippe Arsenault,5,2017-07-07,No review text provided.,None
538,Alexandre Côté,5,2018-07-07,No review text provided.,None
539,Annie Perreault,5,2018-07-07,No review text provided.,None
540,Camille Mallat,5,2022-07-06,No review text provided.,None
541,Andree Dugas,5,2021-07-06,No review text provided.,None
542,Yanik Sévigny,5,2021-07-06,No review text provided.,Merci beaucoup pour votre évaluation Yanik !
543,Catherine Farescourt,3,2020-07-06,No review text provided.,Merci pour votre avis Catherine ! Chez Twigg Musique nous essayons toujours de donner un service 5 étoiles à nos clients ! Laissez nous savoir comment nous pouvons nous améliorer en nous contactant via notre site web www.twiggmusique.com ou encore via notre page Facebook!
544,Isabelle Comtois,5,2018-07-07,No review text provided.,None
545,Galina Prima,5,2021-07-06,No review text provided.,Merci pour votre évaluation!
546,Jean-Michel Surprenant,5,2022-07-06,No review text provided.,None
547,Olivier Deschênes,5,2016-07-07,No review text provided.,None
548,Sebastien Pech,5,2018-07-07,No review text provided.,None
549,Karolina Marasinska,5,2022-07-06,No review text provided.,None
550,Jeremy Fortin,5,2020-07-06,No review text provided.,Merci pour votre évaluation 😊
551,Josip Lemac,5,2019-07-07,No review text provided.,None
552,Robert Ellis,5,2023-01-07,No review text provided.,None
553,Kayla B,5,2020-07-06,No review text provided.,Merci pour votre évaluation !
554,Matthew Reid,5,2020-07-06,No review text provided.,Merci pour votre avis Matthew ! Nous sommes ravis de voir que vous avez eu un bon service à notre boutique.
